Region code,Industry code,Date,Number of total users,Number of resumption users,Total electric power consumption
12,1190,2020/7/23 0:00,128,60,36636.15
12,1310,2020/7/12 0:00,4687,2252,61552.3478
12,1310,2020/7/19 0:00,4679,2256,89147.4433
12,1310,2020/7/20 0:00,4685,2174,80365.3854
12,1320,2020/7/12 0:00,1773,784,18611.0626
12,1320,2020/7/19 0:00,1768,772,16546.9313
12,1320,2020/7/20 0:00,1768,772,15744.2
12,1330,2020/7/16 0:00,734,388,19810.6858
12,1330,2020/7/22 0:00,734,398,20828.6631
12,1330,2020/7/24 0:00,735,378,18589.7155
12,1340,2020/7/8 0:00,36,18,334.98
12,1340,2020/7/10 0:00,36,19,180.71
12,1340,2020/7/11 0:00,36,21,214.48
12,1340,2020/7/15 0:00,36,22,435.35
12,1350,2020/7/1 0:00,89,50,12181.65
12,1350,2020/7/2 0:00,89,49,13329.75
12,1350,2020/7/18 0:00,90,50,13581.4935
12,1350,2020/7/23 0:00,90,52,12641.5
12,1360,2020/7/16 0:00,62,29,10141.42
12,1360,2020/7/22 0:00,62,30,8991.22
12,1360,2020/7/24 0:00,62,30,9273.55
12,1370,2020/7/16 0:00,1330,307,20639.923
12,1370,2020/7/22 0:00,1330,302,22942.4965
12,1370,2020/7/24 0:00,1329,292,23447.5865
12,1390,2020/7/1 0:00,1429,661,46091.9145
12,1390,2020/7/2 0:00,1426,649,50135.1666
12,1390,2020/7/18 0:00,1432,663,52935.7003
12,1390,2020/7/23 0:00,1432,621,50184.461
12,1410,2020/7/13 0:00,222,107,4506.8
12,1410,2020/7/21 0:00,221,114,3739.1839
12,1420,2020/7/13 0:00,55,34,10919.83
12,1420,2020/7/21 0:00,55,33,11277.23
12,1430,2020/7/5 0:00,112,66,3113.8
12,1430,2020/7/14 0:00,113,64,3662.72
12,1440,2020/7/6 0:00,2,2,565.26
12,1440,2020/7/9 0:00,2,2,493.04
12,1440,2020/7/17 0:00,2,1,444.54
12,1450,2020/7/16 0:00,2,1,21
12,1450,2020/7/22 0:00,2,1,12
12,1450,2020/7/24 0:00,2,1,21
12,1460,2020/7/13 0:00,16,5,70.48
12,1460,2020/7/21 0:00,16,5,90.97
12,1490,2020/7/6 0:00,560,317,39664.34
12,1490,2020/7/9 0:00,559,324,48510.9
12,1490,2020/7/17 0:00,559,322,46408.9967
12,1520,2020/7/8 0:00,16,10,1807
12,1520,2020/7/10 0:00,16,10,1740.72
12,1520,2020/7/11 0:00,16,10,1885.52
12,1520,2020/7/15 0:00,16,10,1660.56
12,1530,2020/7/5 0:00,52,28,21971.87
12,1530,2020/7/14 0:00,53,29,18600.8631
12,1540,2020/7/1 0:00,15,9,261.49
12,1540,2020/7/2 0:00,15,9,286.84
12,1540,2020/7/18 0:00,15,9,267.71
12,1540,2020/7/23 0:00,15,8,125.58
12,1610,2020/7/13 0:00,1,1,6.28
12,1610,2020/7/21 0:00,1,0,1.19
12,1620,2020/7/3 0:00,1,1,27
12,1620,2020/7/4 0:00,1,1,27
12,1620,2020/7/7 0:00,1,1,33
12,1690,2020/7/3 0:00,34,20,349.55
12,1690,2020/7/4 0:00,34,21,352.63
12,1690,2020/7/7 0:00,34,20,294.97
12,1710,2020/7/8 0:00,236,121,18386.4003
12,1710,2020/7/10 0:00,236,125,13934.02
12,1710,2020/7/11 0:00,235,123,14229.02
12,1710,2020/7/15 0:00,235,121,15166.4108
12,1720,2020/7/6 0:00,132,50,2253.35
12,1720,2020/7/9 0:00,131,56,2432.48
12,1720,2020/7/17 0:00,132,56,2470.78
12,1730,2020/7/8 0:00,19,10,308.76
12,1730,2020/7/10 0:00,19,11,277.99
12,1730,2020/7/11 0:00,19,10,309.93
12,1730,2020/7/15 0:00,19,12,330.34
12,1740,2020/7/5 0:00,115,51,892.89
12,1740,2020/7/14 0:00,115,52,1268.77
12,1750,2020/7/8 0:00,49,29,44835.5574
12,1750,2020/7/10 0:00,48,29,44449.34
12,1750,2020/7/11 0:00,48,29,44954.11
12,1750,2020/7/15 0:00,49,28,44700.3974
12,1760,2020/7/8 0:00,13,8,5904.51
12,1760,2020/7/10 0:00,13,9,5617.33
12,1760,2020/7/11 0:00,13,9,5524.94
12,1760,2020/7/15 0:00,13,8,4080.8
12,1770,2020/7/8 0:00,45,24,10802.04
12,1770,2020/7/10 0:00,45,19,17045.01
12,1770,2020/7/11 0:00,45,21,17159.56
12,1770,2020/7/15 0:00,45,21,15852.31
12,1780,2020/7/6 0:00,42,19,9424.06
12,1780,2020/7/9 0:00,42,21,9604.21
12,1780,2020/7/17 0:00,42,22,14700.72
12,1810,2020/7/16 0:00,192,103,18967.83
12,1810,2020/7/22 0:00,193,108,18607.78
12,1810,2020/7/24 0:00,193,107,19414.469
12,1840,2020/7/13 0:00,17,10,7287.15
12,1840,2020/7/21 0:00,17,9,8287.95
12,1850,2020/7/3 0:00,257,164,40871.53
12,1850,2020/7/4 0:00,257,162,39270.35
12,1850,2020/7/7 0:00,257,159,41823.2
12,1910,2020/7/13 0:00,2,1,45.14
12,1910,2020/7/21 0:00,2,1,48.31
12,1920,2020/7/8 0:00,9,5,938.04
12,1920,2020/7/10 0:00,9,5,1037.91
12,1920,2020/7/11 0:00,9,5,1047.09
12,1920,2020/7/15 0:00,9,5,1041.4
12,1930,2020/7/5 0:00,9,6,656.18
12,1930,2020/7/14 0:00,9,4,506.33
12,1940,2020/7/6 0:00,6,2,1118.42
12,1940,2020/7/9 0:00,6,2,1442.43
12,1940,2020/7/17 0:00,6,2,1427.76
12,1950,2020/7/12 0:00,111,29,5669.298
12,1950,2020/7/19 0:00,110,48,17578.8177
12,1950,2020/7/20 0:00,110,54,22495.4577
12,2010,2020/7/8 0:00,4247,2005,41430.5393
12,2010,2020/7/10 0:00,4246,1967,40156.1226
12,2010,2020/7/11 0:00,4250,2015,40902.8184
12,2010,2020/7/15 0:00,4246,2010,40727.1606
12,2020,2020/7/3 0:00,22,10,996.27
12,2020,2020/7/4 0:00,22,11,945
12,2020,2020/7/7 0:00,22,11,954.61
12,2031,2020/7/8 0:00,48,30,6665.09
12,2031,2020/7/10 0:00,48,27,7469.69
12,2031,2020/7/11 0:00,48,30,8237.56
12,2031,2020/7/15 0:00,48,30,6519.55
12,2032,2020/7/6 0:00,45,26,852.44
12,2032,2020/7/9 0:00,45,29,1124.38
12,2032,2020/7/17 0:00,45,29,1124.39
12,2039,2020/7/13 0:00,13,5,44.67
12,2039,2020/7/21 0:00,13,5,73.94
12,2040,2020/7/13 0:00,22,9,100.25
12,2040,2020/7/21 0:00,22,11,144.55
12,2110,2020/7/8 0:00,1609,836,13149.6735
12,2110,2020/7/10 0:00,1608,831,12423.2309
12,2110,2020/7/11 0:00,1609,827,12898.7671
12,2110,2020/7/15 0:00,1607,825,12411.6782
12,2120,2020/7/1 0:00,1,1,2.42
12,2120,2020/7/2 0:00,1,1,5.97
12,2120,2020/7/18 0:00,1,1,1.56
12,2120,2020/7/23 0:00,1,1,2.6
12,2130,2020/7/16 0:00,18,12,588.54
12,2130,2020/7/22 0:00,18,9,392.73
12,2130,2020/7/24 0:00,18,11,366.56
12,2140,2020/7/16 0:00,11,8,14287.53
12,2140,2020/7/22 0:00,11,9,14328.06
12,2140,2020/7/24 0:00,11,8,13702.61
12,2190,2020/7/16 0:00,120,59,1001.74
12,2190,2020/7/22 0:00,120,52,1067.89
12,2190,2020/7/24 0:00,120,58,1054.28
12,2210,2020/7/5 0:00,1,0,34.15
12,2210,2020/7/14 0:00,1,0,39.51
12,2220,2020/7/5 0:00,3,0,8.03
12,2220,2020/7/14 0:00,3,1,197.19
12,2230,2020/7/3 0:00,26,14,1000.37
12,2230,2020/7/4 0:00,26,15,1575.08
12,2230,2020/7/7 0:00,26,16,2368.71
12,2310,2020/7/1 0:00,8,6,59.89
12,2310,2020/7/2 0:00,8,6,62.09
12,2310,2020/7/18 0:00,8,7,71.67
12,2310,2020/7/23 0:00,8,7,63.93
12,2320,2020/7/8 0:00,5,4,61.13
12,2320,2020/7/10 0:00,5,3,41.56
12,2320,2020/7/11 0:00,5,4,77.36
12,2320,2020/7/15 0:00,5,4,42.53
12,2410,2020/7/6 0:00,8,6,187.98
12,2410,2020/7/9 0:00,8,5,248.48
12,2410,2020/7/17 0:00,8,4,209.78
12,2420,2020/7/5 0:00,2,1,4.94
12,2420,2020/7/14 0:00,2,1,6.28
12,2430,2020/7/6 0:00,1,1,3.9
12,2430,2020/7/9 0:00,1,1,5.41
12,2430,2020/7/17 0:00,1,1,2.1
12,2440,2020/7/3 0:00,10,5,2470.61
12,2440,2020/7/4 0:00,10,5,2408.46
12,2440,2020/7/7 0:00,10,6,2855.18
12,2450,2020/7/6 0:00,1,1,0.22
12,2450,2020/7/9 0:00,1,0,0
12,2450,2020/7/17 0:00,1,1,0.75
12,2460,2020/7/16 0:00,24,15,1156.36
12,2460,2020/7/22 0:00,24,17,1018.02
12,2460,2020/7/24 0:00,24,15,1019.76
12,2510,2020/7/16 0:00,7,5,263.15
12,2510,2020/7/22 0:00,7,4,171.88
12,2510,2020/7/24 0:00,7,5,276.61
12,2530,2020/7/16 0:00,1,1,9.59
12,2530,2020/7/22 0:00,1,1,8.95
12,2530,2020/7/24 0:00,1,1,8.35
12,2541,2020/7/5 0:00,17,4,6795.72
12,2541,2020/7/14 0:00,17,5,6473.86
12,2542,2020/7/1 0:00,3,1,13.69
12,2542,2020/7/2 0:00,3,2,151.35
12,2542,2020/7/18 0:00,3,2,165.85
12,2542,2020/7/23 0:00,3,2,132.18
12,2550,2020/7/8 0:00,2,2,1567
12,2550,2020/7/10 0:00,2,2,1540
12,2550,2020/7/11 0:00,2,2,1447
12,2550,2020/7/15 0:00,2,2,1550
12,2620,2020/7/1 0:00,7,2,51
12,2620,2020/7/2 0:00,7,2,48
12,2620,2020/7/18 0:00,7,2,45
12,2620,2020/7/23 0:00,7,2,42
12,2640,2020/7/5 0:00,11,4,8498
12,2640,2020/7/14 0:00,11,4,8287
12,2650,2020/7/13 0:00,2,0,0
12,2650,2020/7/21 0:00,2,0,0
12,2660,2020/7/12 0:00,3,2,97
12,2660,2020/7/19 0:00,3,2,70
12,2660,2020/7/20 0:00,3,2,69
12,2670,2020/7/16 0:00,4,1,405.24
12,2670,2020/7/22 0:00,4,1,196.44
12,2670,2020/7/24 0:00,4,2,629.1
12,2710,2020/7/8 0:00,4,3,1597
12,2710,2020/7/10 0:00,4,3,1561
12,2710,2020/7/11 0:00,4,3,1174
12,2710,2020/7/15 0:00,4,2,488
12,2720,2020/7/6 0:00,1,0,0
12,2720,2020/7/9 0:00,1,0,0
12,2720,2020/7/17 0:00,1,0,0
12,2730,2020/7/16 0:00,10,6,489.64
12,2730,2020/7/22 0:00,10,6,544.16
12,2730,2020/7/24 0:00,10,6,578.68
12,2740,2020/7/3 0:00,30,21,9462.55
12,2740,2020/7/4 0:00,30,19,8558.92
12,2740,2020/7/7 0:00,30,22,9186.77
12,2750,2020/7/3 0:00,4,2,41.39
12,2750,2020/7/4 0:00,4,2,46.35
12,2750,2020/7/7 0:00,4,2,44.44
12,2760,2020/7/8 0:00,8,5,310.47
12,2760,2020/7/10 0:00,8,5,256.3
12,2760,2020/7/11 0:00,8,5,311
12,2760,2020/7/15 0:00,8,3,267.66
12,2770,2020/7/3 0:00,6,3,594.96
12,2770,2020/7/4 0:00,6,3,717.45
12,2770,2020/7/7 0:00,6,3,654.28
12,2820,2020/7/16 0:00,2,2,420.21
12,2820,2020/7/22 0:00,2,2,817.14
12,2820,2020/7/24 0:00,2,2,1253.38
12,2910,2020/7/1 0:00,2,1,32.93
12,2910,2020/7/2 0:00,2,1,21.77
12,2910,2020/7/18 0:00,2,0,15.59
12,2910,2020/7/23 0:00,2,1,32.9
12,2950,2020/7/16 0:00,2,0,1.78
12,2950,2020/7/22 0:00,2,0,0.39
12,2950,2020/7/24 0:00,2,1,2.81
12,3010,2020/7/1 0:00,12,6,1495.86
12,3010,2020/7/2 0:00,12,6,2242.81
12,3010,2020/7/18 0:00,12,7,3441.27
12,3010,2020/7/23 0:00,12,6,3819.43
12,3020,2020/7/16 0:00,35,22,39353.71
12,3020,2020/7/22 0:00,35,22,33154.35
12,3020,2020/7/24 0:00,35,23,31300.35
12,3040,2020/7/13 0:00,2,2,531.5
12,3040,2020/7/21 0:00,2,2,455.5
12,3060,2020/7/8 0:00,1,1,1281
12,3060,2020/7/10 0:00,1,1,1275
12,3060,2020/7/11 0:00,1,1,1050
12,3060,2020/7/15 0:00,1,1,906
12,3080,2020/7/16 0:00,7,3,799
12,3080,2020/7/22 0:00,7,2,552
12,3080,2020/7/24 0:00,7,2,436
12,3090,2020/7/16 0:00,28,18,17935.72
12,3090,2020/7/22 0:00,28,17,16016.59
12,3090,2020/7/24 0:00,28,17,15414.15
12,30B0,2020/7/12 0:00,7,5,72.73
12,30B0,2020/7/19 0:00,7,5,56.9
12,30B0,2020/7/20 0:00,7,5,56.81
12,3110,2020/7/6 0:00,69,37,23619.64
12,3110,2020/7/9 0:00,69,35,17331.35
12,3110,2020/7/17 0:00,69,37,26945.22
12,3120,2020/7/1 0:00,60,36,62503.15
12,3120,2020/7/2 0:00,60,37,77763.02
12,3120,2020/7/18 0:00,60,38,73012.17
12,3120,2020/7/23 0:00,60,38,55895.28
12,3130,2020/7/1 0:00,215,95,269931.262
12,3130,2020/7/2 0:00,213,99,264743.02
12,3130,2020/7/18 0:00,214,95,255677.36
12,3130,2020/7/23 0:00,213,92,251177.1439
12,3141,2020/7/5 0:00,1,1,3060
12,3141,2020/7/14 0:00,1,1,4065
12,314B,2020/7/5 0:00,3,1,2603
12,314B,2020/7/14 0:00,3,2,4622
12,3153,2020/7/1 0:00,1,1,70
12,3153,2020/7/2 0:00,1,1,98
12,3153,2020/7/18 0:00,1,1,72
12,3153,2020/7/23 0:00,1,1,72
12,3154,2020/7/6 0:00,34,16,26956.04
12,3154,2020/7/9 0:00,34,17,21084.46
12,3154,2020/7/17 0:00,34,16,12347.65
12,3160,2020/7/13 0:00,1,1,13.2
12,3160,2020/7/21 0:00,1,1,5.4
12,3171,2020/7/1 0:00,2,1,2320
12,3171,2020/7/2 0:00,2,1,1520
12,3171,2020/7/18 0:00,2,1,1784
12,3171,2020/7/23 0:00,2,1,2856
12,3177,2020/7/5 0:00,10,4,98.62
12,3177,2020/7/14 0:00,10,4,90.32
12,3179,2020/7/16 0:00,4,3,2675
12,3179,2020/7/22 0:00,5,3,1150.35
12,3179,2020/7/24 0:00,5,4,1935.72
12,3182,2020/7/12 0:00,1,1,462
12,3182,2020/7/19 0:00,1,1,276
12,3182,2020/7/20 0:00,1,1,129
12,31B0,2020/7/1 0:00,6,5,803970
12,31B0,2020/7/2 0:00,6,4,761010
12,31B0,2020/7/18 0:00,6,4,880976.129
12,31B0,2020/7/23 0:00,5,5,871530
12,31C0,2020/7/3 0:00,1,0,75
12,31C0,2020/7/4 0:00,1,0,57
12,31C0,2020/7/7 0:00,1,0,63
12,3310,2020/7/16 0:00,1,1,43.08
12,3310,2020/7/22 0:00,1,1,50.88
12,3310,2020/7/24 0:00,1,1,13.59
12,3330,2020/7/1 0:00,1,0,0
12,3330,2020/7/2 0:00,1,0,0
12,3330,2020/7/18 0:00,1,0,0
12,3330,2020/7/23 0:00,1,0,0
12,3340,2020/7/12 0:00,2,2,356
12,3340,2020/7/19 0:00,2,2,338
12,3340,2020/7/20 0:00,2,2,228
12,3350,2020/7/12 0:00,1,0,0
12,3350,2020/7/19 0:00,1,0,0
12,3350,2020/7/20 0:00,1,0,0
12,3410,2020/7/8 0:00,5,3,605.04
12,3410,2020/7/10 0:00,5,3,638.24
12,3410,2020/7/11 0:00,5,3,683.95
12,3410,2020/7/15 0:00,5,3,572.57
12,3421,2020/7/5 0:00,46,15,216.98
12,3421,2020/7/14 0:00,46,17,241.96
12,3422,2020/7/3 0:00,273,137,2591.38
12,3422,2020/7/4 0:00,273,139,2331.89
12,3422,2020/7/7 0:00,272,140,2673.25
12,3423,2020/7/16 0:00,88,43,655.67
12,3423,2020/7/22 0:00,88,44,717.79
12,3423,2020/7/24 0:00,88,44,650.7
12,3424,2020/7/12 0:00,84,46,1035.58
12,3424,2020/7/19 0:00,84,45,945.88
12,3424,2020/7/20 0:00,84,43,902.72
12,3429,2020/7/12 0:00,145,99,3945.9
12,3429,2020/7/19 0:00,145,90,5290.43
12,3429,2020/7/20 0:00,145,92,2669.6458
12,3440,2020/7/3 0:00,5,1,162.98
12,3440,2020/7/4 0:00,5,2,306.54
12,3440,2020/7/7 0:00,5,0,108.27
12,3450,2020/7/16 0:00,12,7,1324.09
12,3450,2020/7/22 0:00,12,7,1245.73
12,3450,2020/7/24 0:00,12,7,1318.29
12,3460,2020/7/13 0:00,22,12,85.74
12,3460,2020/7/21 0:00,22,12,88.12
12,3471,2020/7/3 0:00,2,2,3595
12,3471,2020/7/4 0:00,2,2,1874
12,3471,2020/7/7 0:00,2,2,4232
12,3480,2020/7/8 0:00,11,8,2860.14
12,3480,2020/7/10 0:00,11,8,1869.32
12,3480,2020/7/11 0:00,11,8,1495.95
12,3480,2020/7/15 0:00,11,8,4438.08
12,3490,2020/7/6 0:00,130,75,6952.19
12,3490,2020/7/9 0:00,130,75,7593.75
12,3490,2020/7/17 0:00,130,76,6872.24
12,3511,2020/7/16 0:00,1,0,5.6
12,3511,2020/7/22 0:00,1,1,11.2
12,3511,2020/7/24 0:00,1,0,4
12,3512,2020/7/16 0:00,2,2,1179
12,3512,2020/7/22 0:00,2,2,819
12,3512,2020/7/24 0:00,2,2,1185
12,3520,2020/7/16 0:00,10,6,1233.66
12,3520,2020/7/22 0:00,10,6,1384.17
12,3520,2020/7/24 0:00,10,6,1224.61
12,3540,2020/7/5 0:00,2,2,51.57
12,3540,2020/7/14 0:00,2,2,48.01
12,3560,2020/7/3 0:00,3,3,671.77
12,3560,2020/7/4 0:00,3,3,976.26
12,3560,2020/7/7 0:00,3,3,844.31
12,3580,2020/7/5 0:00,20,13,152.0465
12,3580,2020/7/14 0:00,20,12,174.88
12,35A0,2020/7/1 0:00,4,2,18.44
12,35A0,2020/7/2 0:00,4,2,19.87
12,35A0,2020/7/18 0:00,4,3,110.68
12,35A0,2020/7/23 0:00,4,3,114.39
12,3620,2020/7/1 0:00,3,2,245.42
12,3620,2020/7/2 0:00,3,1,264.65
12,3620,2020/7/18 0:00,3,2,217.6
12,3620,2020/7/23 0:00,3,1,192.36
12,3630,2020/7/12 0:00,8,7,4860.37
12,3630,2020/7/19 0:00,8,7,3690.07
12,3630,2020/7/20 0:00,8,6,5211.06
12,3650,2020/7/16 0:00,6,4,286.68
12,3650,2020/7/22 0:00,6,5,266.1
12,3650,2020/7/24 0:00,6,5,303.93
12,3660,2020/7/3 0:00,4,3,675.61
12,3660,2020/7/4 0:00,4,3,785.21
12,3660,2020/7/7 0:00,4,3,698.41
12,3670,2020/7/6 0:00,2,2,480
12,3670,2020/7/9 0:00,2,2,324
12,3670,2020/7/17 0:00,2,2,231
12,3680,2020/7/16 0:00,2,1,369
12,3680,2020/7/22 0:00,2,1,288
12,3680,2020/7/24 0:00,2,1,165
12,3690,2020/7/16 0:00,13,8,507.77
12,3690,2020/7/22 0:00,13,6,281.81
12,3690,2020/7/24 0:00,13,4,169.09
12,3730,2020/7/8 0:00,3,3,23.09
12,3730,2020/7/10 0:00,3,3,19.92
12,3730,2020/7/11 0:00,3,3,22.6
12,3730,2020/7/15 0:00,3,3,18.02
12,3750,2020/7/1 0:00,1,1,5708
12,3750,2020/7/2 0:00,1,1,5481
12,3750,2020/7/18 0:00,1,1,96
12,3750,2020/7/23 0:00,1,1,4702
12,3811,2020/7/3 0:00,5,3,43.79
12,3811,2020/7/4 0:00,5,3,41.36
12,3811,2020/7/7 0:00,5,3,38.74
12,3812,2020/7/8 0:00,1,0,2.62
12,3812,2020/7/10 0:00,1,0,1.43
12,3812,2020/7/11 0:00,1,0,6.19
12,3812,2020/7/15 0:00,1,0,4.67
12,3830,2020/7/1 0:00,1,1,181
12,3830,2020/7/2 0:00,1,1,167
12,3830,2020/7/18 0:00,1,1,132
12,3830,2020/7/23 0:00,1,1,140
12,3850,2020/7/8 0:00,1,1,9.58
12,3850,2020/7/10 0:00,1,1,10.77
12,3850,2020/7/11 0:00,1,1,7.94
12,3850,2020/7/15 0:00,1,1,13.82
12,3870,2020/7/8 0:00,7,3,170.17
12,3870,2020/7/10 0:00,7,4,159.57
12,3870,2020/7/11 0:00,7,3,133.82
12,3870,2020/7/15 0:00,7,3,194.25
12,3910,2020/7/13 0:00,4,2,132.7
12,3910,2020/7/21 0:00,4,2,117.17
12,3929,2020/7/6 0:00,1,1,14.06
12,3929,2020/7/9 0:00,1,1,21.64
12,3929,2020/7/17 0:00,1,1,18.66
12,3930,2020/7/3 0:00,4,4,199
12,3930,2020/7/4 0:00,4,4,993
12,3930,2020/7/7 0:00,4,4,724
12,3950,2020/7/3 0:00,1,1,63
12,3950,2020/7/4 0:00,1,1,63
12,3950,2020/7/7 0:00,1,1,57
12,3990,2020/7/13 0:00,5,3,2154.01
12,3990,2020/7/21 0:00,5,3,1823.73
12,4010,2020/7/1 0:00,11,10,362.52
12,4010,2020/7/2 0:00,11,9,355.73
12,4010,2020/7/18 0:00,11,10,375.29
12,4010,2020/7/23 0:00,11,10,371.46
12,4050,2020/7/8 0:00,6,2,245.3
12,4050,2020/7/10 0:00,6,2,250.43
12,4050,2020/7/11 0:00,6,2,240.43
12,4050,2020/7/15 0:00,6,2,254.21
12,4060,2020/7/3 0:00,1,1,135
12,4060,2020/7/4 0:00,1,1,144
12,4060,2020/7/7 0:00,1,1,123
12,4070,2020/7/12 0:00,4,2,162
12,4070,2020/7/19 0:00,4,3,177
12,4070,2020/7/20 0:00,4,3,180
12,4081,2020/7/16 0:00,1,1,724
12,4081,2020/7/22 0:00,1,1,710
12,4081,2020/7/24 0:00,1,1,722
12,4090,2020/7/3 0:00,5,2,4133.16
12,4090,2020/7/4 0:00,5,2,4131.17
12,4090,2020/7/7 0:00,5,2,4119.17
12,4190,2020/7/1 0:00,1,1,342
12,4190,2020/7/2 0:00,1,1,378
12,4190,2020/7/18 0:00,1,1,252
12,4190,2020/7/23 0:00,1,1,378
12,4220,2020/7/3 0:00,27,15,2571.86
12,4220,2020/7/4 0:00,27,14,2656.71
12,4220,2020/7/7 0:00,27,16,2849.65
12,4290,2020/7/3 0:00,63,33,6910.15
12,4290,2020/7/4 0:00,63,32,4581.48
12,4290,2020/7/7 0:00,63,31,6362.74
12,4310,2020/7/16 0:00,17,12,7636.9
12,4310,2020/7/22 0:00,17,13,6860.43
12,4310,2020/7/24 0:00,17,11,2049.07
12,4320,2020/7/1 0:00,25,15,1409.5
12,4320,2020/7/2 0:00,25,14,1015.03
12,4320,2020/7/18 0:00,25,18,723.53
12,4320,2020/7/23 0:00,25,18,611.31
12,4410,2020/7/1 0:00,36,25,3908.4613
12,4410,2020/7/2 0:00,36,23,10433.13
12,4410,2020/7/18 0:00,36,26,6275.3974
12,4410,2020/7/23 0:00,36,23,3887.49
12,4420,2020/7/1 0:00,13104,11516,3.16E+07
12,4420,2020/7/2 0:00,13087,11516,3.21E+07
12,4420,2020/7/18 0:00,13084,11397,3092175.209
12,4420,2020/7/23 0:00,13061,11432,3.02E+07
12,4430,2020/7/6 0:00,4,4,790.46
12,4430,2020/7/9 0:00,4,4,420.31
12,4430,2020/7/17 0:00,4,3,100.35
12,4441,2020/7/5 0:00,2,0,0
12,4441,2020/7/14 0:00,2,0,0
12,4442,2020/7/13 0:00,7,0,0
12,4442,2020/7/21 0:00,7,0,0
12,4445,2020/7/1 0:00,16,10,26475
12,4445,2020/7/2 0:00,15,10,28009
12,4445,2020/7/18 0:00,16,14,21720.4703
12,4445,2020/7/23 0:00,16,10,20547
12,4450,2020/7/5 0:00,3,3,605915.08
12,4450,2020/7/14 0:00,3,3,502287.76
12,4460,2020/7/16 0:00,156,48,3478.7887
12,4460,2020/7/22 0:00,157,44,3029.41
12,4460,2020/7/24 0:00,157,44,3398.33
12,4500,2020/7/8 0:00,68,46,33771.8196
12,4500,2020/7/10 0:00,68,46,34556.7
12,4500,2020/7/11 0:00,68,47,34947.27
12,4500,2020/7/15 0:00,67,46,33597.78
12,4610,2020/7/8 0:00,222,126,139802.95
12,4610,2020/7/10 0:00,222,118,130577.18
12,4610,2020/7/11 0:00,222,117,127038.44
12,4610,2020/7/15 0:00,222,111,123960.713
12,4620,2020/7/16 0:00,26,22,82858.3087
12,4620,2020/7/22 0:00,26,22,56673.81
12,4620,2020/7/24 0:00,26,22,55594.29
12,4690,2020/7/5 0:00,510,230,42182.4094
12,4690,2020/7/14 0:00,510,211,36555.6993
12,4710,2020/7/3 0:00,453,213,41068.33
12,4710,2020/7/4 0:00,453,216,39472.78
12,4710,2020/7/7 0:00,454,220,44816.5963
12,4720,2020/7/3 0:00,157,68,23874.98
12,4720,2020/7/4 0:00,157,69,21847.57
12,4720,2020/7/7 0:00,157,65,20145.1
12,4800,2020/7/6 0:00,411,169,41412.3652
12,4800,2020/7/9 0:00,411,170,43787.43
12,4800,2020/7/17 0:00,410,164,43882.1842
12,4B10,2020/7/13 0:00,19,10,310.74
12,4B10,2020/7/21 0:00,19,11,430.09
12,4B20,2020/7/5 0:00,16,13,275.63
12,4B20,2020/7/14 0:00,16,15,279.4
12,4B30,2020/7/1 0:00,2,1,16.57
12,4B30,2020/7/2 0:00,2,1,15.44
12,4B30,2020/7/18 0:00,2,1,15.32
12,4B30,2020/7/23 0:00,2,1,14.47
12,4B50,2020/7/13 0:00,5,3,352
12,4B50,2020/7/21 0:00,5,2,71.6
12,4B60,2020/7/1 0:00,1,1,0.11
12,4B60,2020/7/2 0:00,1,0,0
12,4B60,2020/7/18 0:00,1,0,0
12,4B60,2020/7/23 0:00,1,1,0.11
12,4B90,2020/7/3 0:00,6,4,99.73
12,4B90,2020/7/4 0:00,6,4,60.7
12,4B90,2020/7/7 0:00,6,4,108.75
12,5010,2020/7/13 0:00,243,118,26010.1441
12,5010,2020/7/21 0:00,242,117,22077.3
12,5020,2020/7/3 0:00,183,84,57043.6988
12,5020,2020/7/4 0:00,183,83,65225.16
12,5020,2020/7/7 0:00,183,82,70810
12,5030,2020/7/1 0:00,76,43,18895.4072
12,5030,2020/7/2 0:00,76,45,19349.87
12,5030,2020/7/18 0:00,76,42,19875.86
12,5030,2020/7/23 0:00,76,41,19112.56
12,5090,2020/7/5 0:00,182,73,20541.3435
12,5090,2020/7/14 0:00,182,73,17424.4235
12,5110,2020/7/8 0:00,1,1,4460
12,5110,2020/7/10 0:00,1,1,4440
12,5110,2020/7/11 0:00,1,1,3860
12,5110,2020/7/15 0:00,1,1,3550.3226
12,5130,2020/7/3 0:00,3,3,3118
12,5130,2020/7/4 0:00,3,3,3154
12,5130,2020/7/7 0:00,3,3,3130
12,5140,2020/7/8 0:00,1,1,960
12,5140,2020/7/10 0:00,1,1,640
12,5140,2020/7/11 0:00,1,1,720
12,5140,2020/7/15 0:00,1,1,785.8065
12,5210,2020/7/1 0:00,54,40,8783.13
12,5210,2020/7/2 0:00,54,40,8621.62
12,5210,2020/7/18 0:00,54,41,8087.4
12,5210,2020/7/23 0:00,54,40,6848.34
12,5220,2020/7/12 0:00,6,3,406.51
12,5220,2020/7/19 0:00,6,3,297.42
12,5220,2020/7/20 0:00,6,3,455.36
12,5230,2020/7/6 0:00,25,19,6509.01
12,5230,2020/7/9 0:00,25,20,5660.1
12,5230,2020/7/17 0:00,25,19,8280.46
12,5240,2020/7/12 0:00,19,9,2931.04
12,5240,2020/7/19 0:00,19,10,2848.84
12,5240,2020/7/20 0:00,19,10,2875.56
12,5500,2020/7/8 0:00,3,2,11242
12,5500,2020/7/10 0:00,3,2,9970
